,X,Participant,gender,lamount,ldealy,samount,sdelay,choices1,choice2,RT_first,pick_larger_position,block_order,RT_second,adjusting.order,condition,group,switch,mark1
1183,4683,1024,1,30,15,24,0,0,1,2.734307051,NA,5,NA,1,dgs,1,1,0
1182,4682,1024,1,30,15,27,0,0,1,2.156197071,NA,5,NA,1,dgs,1,0,0
1181,4681,1024,1,30,15,30,0,0,1,3.937404871,NA,5,NA,1,dgs,1,0,0
1200,4700,1024,1,30,29,3,0,1,0,2.734309196,NA,5,NA,1,dgs,1,0,0
1199,4699,1024,1,30,29,6,0,1,0,2.781183958,NA,5,NA,1,dgs,1,0,0
1198,4698,1024,1,30,29,9,0,1,0,1.812455893,NA,5,NA,1,dgs,1,0,0
1197,4697,1024,1,30,29,12,0,1,0,3.031177998,NA,5,NA,1,dgs,1,0,0
1196,4696,1024,1,30,29,15,0,1,0,3.640537977,NA,5,NA,1,dgs,1,0,0
1195,4695,1024,1,30,29,18,0,1,0,2.062451124,NA,5,NA,1,dgs,1,0,0
1194,4694,1024,1,30,29,21,0,1,0,2.124950886,NA,5,NA,1,dgs,1,1,0
1193,4693,1024,1,30,29,24,0,0,1,4.015527964,NA,5,NA,1,dgs,1,1,0
1192,4692,1024,1,30,29,27,0,0,1,2.95305419,NA,5,NA,1,dgs,1,0,0
1191,4691,1024,1,30,29,30,0,0,1,3.703033924,NA,5,NA,1,dgs,1,0,0
1180,4680,1024,1,30,56,3,0,1,0,2.218697071,NA,5,NA,1,dgs,1,0,0
1179,4679,1024,1,30,56,6,0,1,0,3.234298944,NA,5,NA,1,dgs,1,0,0
1178,4678,1024,1,30,56,9,0,1,0,2.093701124,NA,5,NA,1,dgs,1,0,0
1177,4677,1024,1,30,56,12,0,1,0,3.109299898,NA,5,NA,1,dgs,1,0,0
1176,4676,1024,1,30,56,15,0,1,0,2.062452078,NA,5,NA,1,dgs,1,0,0
1175,4675,1024,1,30,56,18,0,1,0,3.093674898,NA,5,NA,1,dgs,1,0,0
1174,4674,1024,1,30,56,21,0,1,0,2.687436104,NA,5,NA,1,dgs,1,1,0
1173,4673,1024,1,30,56,24,0,0,1,3.343672037,NA,5,NA,1,dgs,1,1,0
1172,4672,1024,1,30,56,27,0,0,1,3.703037977,NA,5,NA,1,dgs,1,0,0
1171,4671,1024,1,30,56,30,0,0,1,8.140429974,NA,5,NA,1,dgs,1,0,0
1160,4660,1024,1,30,101,3,0,1,0,4.578016043,NA,5,NA,1,dgs,1,0,0
1159,4659,1024,1,30,101,6,0,1,0,2.796808958,NA,5,NA,1,dgs,1,0,0
1158,4658,1024,1,30,101,9,0,1,0,4.609263897,NA,5,NA,1,dgs,1,0,0
1157,4657,1024,1,30,101,12,0,1,0,3.203048944,NA,5,NA,1,dgs,1,0,0
1156,4656,1024,1,30,101,15,0,1,0,3.953031063,NA,5,NA,1,dgs,1,0,0
1155,4655,1024,1,30,101,18,0,1,0,3.640465021,NA,5,NA,1,dgs,1,1,0
1154,4654,1024,1,30,101,21,0,0,1,4.405411005,NA,5,NA,1,dgs,1,1,0
1153,4653,1024,1,30,101,24,0,1,0,4.905315161,NA,5,NA,1,dgs,1,1,0
1152,4652,1024,1,30,101,27,0,0,1,5.670798063,NA,5,NA,1,dgs,1,1,0
1151,4651,1024,1,30,101,30,0,0,1,18.29338503,NA,5,NA,1,dgs,1,0,0
3991,16191,1025,1,30,7,3,0,1,0,2.633321047,NA,6,NA,0,dgs,1,0,0
3992,16192,1025,1,30,7,6,0,1,0,2.571004868,NA,6,NA,0,dgs,1,0,0
3993,16193,1025,1,30,7,9,0,1,0,2.352851868,NA,6,NA,0,dgs,1,0,0
3994,16194,1025,1,30,7,12,0,1,0,2.508673906,NA,6,NA,0,dgs,1,0,0
3995,16195,1025,1,30,7,15,0,1,0,3.194272995,NA,6,NA,0,dgs,1,0,0
3996,16196,1025,1,30,7,18,0,1,0,2.493093014,NA,6,NA,0,dgs,1,0,0
3997,16197,1025,1,30,7,21,0,1,0,2.742400885,NA,6,NA,0,dgs,1,0,0
3998,16198,1025,1,30,7,24,0,1,0,2.368438005,NA,6,NA,0,dgs,1,0,0
3999,16199,1025,1,30,7,27,0,1,0,3.163114071,NA,6,NA,0,dgs,1,1,0
4000,16200,1025,1,30,7,30,0,0,1,2.586580992,NA,6,NA,0,dgs,1,1,0
3981,16181,1025,1,30,15,3,0,1,0,2.570999861,NA,6,NA,0,dgs,1,0,0
3982,16182,1025,1,30,15,6,0,1,0,2.851474047,NA,6,NA,0,dgs,1,0,0
3983,16183,1025,1,30,15,9,0,1,0,2.165874958,NA,6,NA,0,dgs,1,0,0
3984,16184,1025,1,30,15,12,0,1,0,3.957783937,NA,6,NA,0,dgs,1,0,0
3985,16185,1025,1,30,15,15,0,1,0,2.571002007,NA,6,NA,0,dgs,1,0,0
3986,16186,1025,1,30,15,18,0,1,0,2.804728031,NA,6,NA,0,dgs,1,0,0
3987,16187,1025,1,30,15,21,0,1,0,2.150290012,NA,6,NA,0,dgs,1,0,0
3988,16188,1025,1,30,15,24,0,1,0,2.664493084,NA,6,NA,0,dgs,1,0,0
3989,16189,1025,1,30,15,27,0,1,0,2.648910046,NA,6,NA,0,dgs,1,1,0
3990,16190,1025,1,30,15,30,0,0,1,3.178692102,NA,6,NA,0,dgs,1,1,0
3961,16161,1025,1,30,29,3,0,1,0,3.015725851,NA,6,NA,0,dgs,1,0,0
3962,16162,1025,1,30,29,6,0,1,0,3.968882084,NA,6,NA,0,dgs,1,0,0
3963,16163,1025,1,30,29,9,0,1,0,2.828224897,NA,6,NA,0,dgs,1,0,0
3964,16164,1025,1,30,29,12,0,1,0,2.640712976,NA,6,NA,0,dgs,1,0,0
3965,16165,1025,1,30,29,15,0,1,0,2.90634799,NA,6,NA,0,dgs,1,0,0
3966,16166,1025,1,30,29,18,0,1,0,2.812594891,NA,6,NA,0,dgs,1,0,0
3967,16167,1025,1,30,29,21,0,1,0,2.984476089,NA,6,NA,0,dgs,1,0,0
3968,16168,1025,1,30,29,24,0,1,0,5.643290997,NA,6,NA,0,dgs,1,0,0
3969,16169,1025,1,30,29,27,0,1,0,3.521492004,NA,6,NA,0,dgs,1,1,0
3970,16170,1025,1,30,29,30,0,0,1,3.848711014,NA,6,NA,0,dgs,1,1,0
3951,16151,1025,1,30,56,3,0,1,0,19.37565017,NA,6,NA,0,dgs,1,0,0
3952,16152,1025,1,30,56,6,0,1,0,5.781443119,NA,6,NA,0,dgs,1,0,0
3953,16153,1025,1,30,56,9,0,1,0,4.203266144,NA,6,NA,0,dgs,1,0,0
3954,16154,1025,1,30,56,12,0,1,0,3.875129938,NA,6,NA,0,dgs,1,0,0
3955,16155,1025,1,30,56,15,0,1,0,4.765785933,NA,6,NA,0,dgs,1,0,0
3956,16156,1025,1,30,56,18,0,1,0,4.437650919,NA,6,NA,0,dgs,1,0,0
3957,16157,1025,1,30,56,21,0,1,0,4.406399012,NA,6,NA,0,dgs,1,0,0
3958,16158,1025,1,30,56,24,0,1,0,4.015759945,NA,6,NA,0,dgs,1,0,0
3959,16159,1025,1,30,56,27,0,1,0,5.672063112,NA,6,NA,0,dgs,1,1,0
3960,16160,1025,1,30,56,30,0,0,1,3.687623024,NA,6,NA,0,dgs,1,1,0
3971,16171,1025,1,30,101,3,0,1,0,5.219907999,NA,6,NA,0,dgs,1,0,0
3972,16172,1025,1,30,101,6,0,1,0,3.381257057,NA,6,NA,0,dgs,1,0,0
3973,16173,1025,1,30,101,9,0,1,0,2.835892916,NA,6,NA,0,dgs,1,0,0
3974,16174,1025,1,30,101,12,0,1,0,3.038455009,NA,6,NA,0,dgs,1,0,0
3975,16175,1025,1,30,101,15,0,1,0,2.695654869,NA,6,NA,0,dgs,1,0,0
3976,16176,1025,1,30,101,18,0,1,0,2.32169199,NA,6,NA,0,dgs,1,0,0
3977,16177,1025,1,30,101,21,0,1,0,2.633327961,NA,6,NA,0,dgs,1,0,0
3978,16178,1025,1,30,101,24,0,1,0,2.633328915,NA,6,NA,0,dgs,1,0,0
3979,16179,1025,1,30,101,27,0,1,0,2.306109905,NA,6,NA,0,dgs,1,1,0
3980,16180,1025,1,30,101,30,0,0,1,2.804731131,NA,6,NA,0,dgs,1,1,0
2671,9321,1026,0,30,7,3,0,1,0,3.875004053,NA,7,NA,0,dgs,1,0,0
2672,9322,1026,0,30,7,6,0,1,0,2.375003099,NA,7,NA,0,dgs,1,0,0
2673,9323,1026,0,30,7,9,0,1,0,3.062504053,NA,7,NA,0,dgs,1,0,0
2674,9324,1026,0,30,7,12,0,1,0,3.625005007,NA,7,NA,0,dgs,1,0,0
2675,9325,1026,0,30,7,15,0,1,0,2.250004053,NA,7,NA,0,dgs,1,0,0
2676,9326,1026,0,30,7,18,0,1,0,1.906252146,NA,7,NA,0,dgs,1,0,0
2677,9327,1026,0,30,7,21,0,1,0,2.312503815,NA,7,NA,0,dgs,1,0,0
2678,9328,1026,0,30,7,24,0,1,0,2.906255007,NA,7,NA,0,dgs,1,0,0
2679,9329,1026,0,30,7,27,0,1,0,3.000006199,NA,7,NA,0,dgs,1,1,0
2680,9330,1026,0,30,7,30,0,0,1,3.531255007,NA,7,NA,0,dgs,1,1,0
2691,9341,1026,0,30,15,3,0,1,0,1.734375954,NA,7,NA,0,dgs,1,0,0
2692,9342,1026,0,30,15,6,0,1,0,1.625003099,NA,7,NA,0,dgs,1,0,0
2693,9343,1026,0,30,15,9,0,1,0,1.968751907,NA,7,NA,0,dgs,1,0,0
2694,9344,1026,0,30,15,12,0,1,0,1.906252861,NA,7,NA,0,dgs,1,0,0
2695,9345,1026,0,30,15,15,0,1,0,1.546875954,NA,7,NA,0,dgs,1,0,0
2696,9346,1026,0,30,15,18,0,1,0,1.781252861,NA,7,NA,0,dgs,1,0,0
2697,9347,1026,0,30,15,21,0,1,0,1.593751907,NA,7,NA,0,dgs,1,0,0
2698,9348,1026,0,30,15,24,0,1,0,2.390629053,NA,7,NA,0,dgs,1,0,0
2699,9349,1026,0,30,15,27,0,1,0,3.79688096,NA,7,NA,0,dgs,1,1,0
2700,9350,1026,0,30,15,30,0,0,1,2.093753099,NA,7,NA,0,dgs,1,1,0
2681,9331,1026,0,30,29,3,0,1,0,2.953127861,NA,7,NA,0,dgs,1,0,0
2682,9332,1026,0,30,29,6,0,1,0,2.093751907,NA,7,NA,0,dgs,1,0,0
2683,9333,1026,0,30,29,9,0,1,0,2.593751907,NA,7,NA,0,dgs,1,0,0
2684,9334,1026,0,30,29,12,0,1,0,2.265628099,NA,7,NA,0,dgs,1,0,0
2685,9335,1026,0,30,29,15,0,1,0,2.437505007,NA,7,NA,0,dgs,1,0,0
2686,9336,1026,0,30,29,18,0,1,0,3.187504053,NA,7,NA,0,dgs,1,0,0
2687,9337,1026,0,30,29,21,0,1,0,4.140631914,NA,7,NA,0,dgs,1,0,0
2688,9338,1026,0,30,29,24,0,1,0,2.203129053,NA,7,NA,0,dgs,1,0,0
2689,9339,1026,0,30,29,27,0,1,0,2.203127146,NA,7,NA,0,dgs,1,1,0
2690,9340,1026,0,30,29,30,0,0,1,5.734383106,NA,7,NA,0,dgs,1,1,0
2661,9311,1026,0,30,56,3,0,1,0,3.234375954,NA,7,NA,0,dgs,1,0,0
2662,9312,1026,0,30,56,6,0,1,0,6.20313406,NA,7,NA,0,dgs,1,0,0
2663,9313,1026,0,30,56,9,0,1,0,2.031250954,NA,7,NA,0,dgs,1,0,0
2664,9314,1026,0,30,56,12,0,1,0,2.171875954,NA,7,NA,0,dgs,1,0,0
2665,9315,1026,0,30,56,15,0,1,0,4.234381199,NA,7,NA,0,dgs,1,0,0
2666,9316,1026,0,30,56,18,0,1,0,6.046883821,NA,7,NA,0,dgs,1,0,0
2667,9317,1026,0,30,56,21,0,1,0,2.500002861,NA,7,NA,0,dgs,1,0,0
2668,9318,1026,0,30,56,24,0,1,0,2.328126907,NA,7,NA,0,dgs,1,0,0
2669,9319,1026,0,30,56,27,0,1,0,2.093753099,NA,7,NA,0,dgs,1,1,0
2670,9320,1026,0,30,56,30,0,0,1,2.750001192,NA,7,NA,0,dgs,1,1,0
2651,9301,1026,0,30,101,3,0,1,0,21.12502599,NA,7,NA,0,dgs,1,0,0
2652,9302,1026,0,30,101,6,0,1,0,4.078130007,NA,7,NA,0,dgs,1,0,0
2653,9303,1026,0,30,101,9,0,1,0,2.312505007,NA,7,NA,0,dgs,1,0,0
2654,9304,1026,0,30,101,12,0,1,0,2.375003099,NA,7,NA,0,dgs,1,0,0
2655,9305,1026,0,30,101,15,0,1,0,2.062504053,NA,7,NA,0,dgs,1,0,0
2656,9306,1026,0,30,101,18,0,1,0,2.406253099,NA,7,NA,0,dgs,1,1,0
2657,9307,1026,0,30,101,21,0,0,1,3.343755007,NA,7,NA,0,dgs,1,1,0
2658,9308,1026,0,30,101,24,0,0,1,1.843752146,NA,7,NA,0,dgs,1,0,0
2659,9309,1026,0,30,101,27,0,0,1,3.56250596,NA,7,NA,0,dgs,1,0,0
2660,9310,1026,0,30,101,30,0,0,1,3.531254053,NA,7,NA,0,dgs,1,0,0
1240,4740,1027,1,60,7,6,0,1,0,2.977475882,NA,10,NA,1,dgl,2,0,0
1239,4739,1027,1,60,7,12,0,1,0,3.165529013,NA,10,NA,1,dgl,2,0,0
1238,4738,1027,1,60,7,18,0,1,0,2.946131945,NA,10,NA,1,dgl,2,0,0
1237,4737,1027,1,60,7,24,0,1,0,2.789422989,NA,10,NA,1,dgl,2,0,0
1236,4736,1027,1,60,7,30,0,1,0,3.00881815,NA,10,NA,1,dgl,2,0,0
1235,4735,1027,1,60,7,36,0,1,0,4.043098211,NA,10,NA,1,dgl,2,0,0
1234,4734,1027,1,60,7,42,0,1,0,3.259552956,NA,10,NA,1,dgl,2,0,0
1233,4733,1027,1,60,7,48,0,1,0,3.118512154,NA,10,NA,1,dgl,2,0,0
1232,4732,1027,1,60,7,54,0,1,0,3.322235107,NA,10,NA,1,dgl,2,1,0
1231,4731,1027,1,60,7,60,0,0,1,3.808031082,NA,10,NA,1,dgl,2,1,0
1220,4720,1027,1,60,15,6,0,1,0,3.134184837,NA,10,NA,1,dgl,2,0,0
1219,4719,1027,1,60,15,12,0,1,0,3.353574991,NA,10,NA,1,dgl,2,0,0
1218,4718,1027,1,60,15,18,0,1,0,3.752403975,NA,10,NA,1,dgl,2,0,0
1217,4717,1027,1,60,15,24,0,1,0,3.781450033,NA,10,NA,1,dgl,2,0,0
1216,4716,1027,1,60,15,30,0,1,0,3.156417847,NA,10,NA,1,dgl,2,0,0
1215,4715,1027,1,60,15,36,0,1,0,3.2657969,NA,10,NA,1,dgl,2,0,0
1214,4714,1027,1,60,15,42,0,1,0,3.625190973,NA,10,NA,1,dgl,2,0,0
1213,4713,1027,1,60,15,48,0,1,0,4.078340054,NA,10,NA,1,dgl,2,0,0
1212,4712,1027,1,60,15,54,0,1,0,4.187721968,NA,10,NA,1,dgl,2,1,0
1211,4711,1027,1,60,15,60,0,0,1,3.828323126,NA,10,NA,1,dgl,2,1,0
1210,4710,1027,1,60,29,6,0,1,0,4.95338583,NA,10,NA,1,dgl,2,0,0
1209,4709,1027,1,60,29,12,0,1,0,4.468986034,NA,10,NA,1,dgl,2,0,0
1208,4708,1027,1,60,29,18,0,1,0,4.343976974,NA,10,NA,1,dgl,2,0,0
1207,4707,1027,1,60,29,24,0,1,0,3.187669992,NA,10,NA,1,dgl,2,0,0
1206,4706,1027,1,60,29,30,0,1,0,3.875208139,NA,10,NA,1,dgl,2,0,0
1205,4705,1027,1,60,29,36,0,1,0,3.59394002,NA,10,NA,1,dgl,2,0,0
1204,4704,1027,1,60,29,42,0,1,0,5.750306129,NA,10,NA,1,dgl,2,0,0
1203,4703,1027,1,60,29,48,0,1,0,4.328352213,NA,10,NA,1,dgl,2,0,0
1202,4702,1027,1,60,29,54,0,1,0,6.797231197,NA,10,NA,1,dgl,2,1,0
1201,4701,1027,1,60,29,60,0,0,1,20.6729629,NA,10,NA,1,dgl,2,1,0
1230,4730,1027,1,60,56,6,0,1,0,2.930464983,NA,10,NA,1,dgl,2,0,0
1229,4729,1027,1,60,56,12,0,1,0,3.698338032,NA,10,NA,1,dgl,2,0,0
1228,4728,1027,1,60,56,18,0,1,0,4.074440002,NA,10,NA,1,dgl,2,0,0
1227,4727,1027,1,60,56,24,0,1,0,3.87071681,NA,10,NA,1,dgl,2,0,0
1226,4726,1027,1,60,56,30,0,1,0,3.682668924,NA,10,NA,1,dgl,2,0,0
1225,4725,1027,1,60,56,36,0,1,0,3.228206873,NA,10,NA,1,dgl,2,0,0
1224,4724,1027,1,60,56,42,0,1,0,3.776693106,NA,10,NA,1,dgl,2,0,0
1223,4723,1027,1,60,56,48,0,1,0,4.152791977,NA,10,NA,1,dgl,2,1,0
1222,4722,1027,1,60,56,54,0,0,1,3.604311943,NA,10,NA,1,dgl,2,1,0
1221,4721,1027,1,60,56,60,0,0,1,3.510286093,NA,10,NA,1,dgl,2,0,0
1250,4750,1027,1,60,101,6,0,1,0,2.648389101,NA,10,NA,1,dgl,2,0,0
1249,4749,1027,1,60,101,12,0,1,0,4.18413496,NA,10,NA,1,dgl,2,0,0
1248,4748,1027,1,60,101,18,0,1,0,4.105784893,NA,10,NA,1,dgl,2,1,0
1247,4747,1027,1,60,101,24,0,0,1,4.043098211,NA,10,NA,1,dgl,2,1,0
1246,4746,1027,1,60,101,30,0,0,1,3.212538004,NA,10,NA,1,dgl,2,0,0
1245,4745,1027,1,60,101,36,0,0,1,4.952009916,NA,10,NA,1,dgl,2,0,0
1244,4744,1027,1,60,101,42,0,0,1,2.648384094,NA,10,NA,1,dgl,2,0,0
1243,4743,1027,1,60,101,48,0,0,1,4.325175047,NA,10,NA,1,dgl,2,0,0
1242,4742,1027,1,60,101,54,0,0,1,3.698338032,NA,10,NA,1,dgl,2,0,0
1241,4741,1027,1,60,101,60,0,0,1,3.886384964,NA,10,NA,1,dgl,2,0,0
4010,16210,1028,1,30,7,3,0,1,0,3.000061989,NA,8,NA,1,dgs,1,0,0
4009,16209,1028,1,30,7,6,0,1,0,2.515678167,NA,8,NA,1,dgs,1,0,0
4008,16208,1028,1,30,7,9,0,1,0,3.125063896,NA,8,NA,1,dgs,1,0,0
4007,16207,1028,1,30,7,12,0,1,0,4.531346798,NA,8,NA,1,dgs,1,0,0
4006,16206,1028,1,30,7,15,0,1,0,5.140734911,NA,8,NA,1,dgs,1,0,0
4005,16205,1028,1,30,7,18,0,1,0,3.531324863,NA,8,NA,1,dgs,1,0,0
4004,16204,1028,1,30,7,21,0,1,0,6.953267813,NA,8,NA,1,dgs,1,0,0
4003,16203,1028,1,30,7,24,0,1,0,6.062629938,NA,8,NA,1,dgs,1,0,0
4002,16202,1028,1,30,7,27,0,1,0,6.000126839,NA,8,NA,1,dgs,1,1,0
4001,16201,1028,1,30,7,30,0,0,1,19.09414816,NA,8,NA,1,dgs,1,1,0
4030,16230,1028,1,30,15,3,0,1,0,3.335902929,NA,8,NA,1,dgs,1,0,1
4029,16229,1028,1,30,15,6,0,1,0,3.147168159,NA,8,NA,1,dgs,1,0,1
4028,16228,1028,1,30,15,9,0,1,0,1.562532187,NA,8,NA,1,dgs,1,0,1
4027,16227,1028,1,30,15,12,0,1,0,1.750039101,NA,8,NA,1,dgs,1,0,1
4026,16226,1028,1,30,15,15,0,1,0,3.984460115,NA,8,NA,1,dgs,1,0,1
4025,16225,1028,1,30,15,18,0,1,0,3.140691996,NA,8,NA,1,dgs,1,0,1
4024,16224,1028,1,30,15,21,0,1,0,3.640699863,NA,8,NA,1,dgs,1,0,1
4023,16223,1028,1,30,15,24,0,1,0,2.718806982,NA,8,NA,1,dgs,1,0,1
4022,16222,1028,1,30,15,27,0,1,0,4.187585115,NA,8,NA,1,dgs,1,0,1
4021,16221,1028,1,30,15,30,0,1,0,3.140688181,NA,8,NA,1,dgs,1,1,1
4050,16250,1028,1,30,29,3,0,1,0,1.895044088,NA,8,NA,1,dgs,1,0,0
4049,16249,1028,1,30,29,6,0,1,0,1.70710516,NA,8,NA,1,dgs,1,0,0
4048,16248,1028,1,30,29,9,0,1,0,2.50584197,NA,8,NA,1,dgs,1,0,0
4047,16247,1028,1,30,29,12,0,1,0,2.458862066,NA,8,NA,1,dgs,1,0,0
4046,16246,1028,1,30,29,15,0,1,0,2.349231005,NA,8,NA,1,dgs,1,0,0
4045,16245,1028,1,30,29,18,0,1,0,1.769752026,NA,8,NA,1,dgs,1,0,0
4044,16244,1028,1,30,29,21,0,1,0,2.333568811,NA,8,NA,1,dgs,1,0,0
4043,16243,1028,1,30,29,24,0,1,0,2.223934174,NA,8,NA,1,dgs,1,0,0
4042,16242,1028,1,30,29,27,0,1,0,4.510518074,NA,8,NA,1,dgs,1,1,0
4041,16241,1028,1,30,29,30,0,0,1,3.743097782,NA,8,NA,1,dgs,1,1,0
4040,16240,1028,1,30,56,3,0,1,0,2.866057873,NA,8,NA,1,dgs,1,1,0
4039,16239,1028,1,30,56,6,0,0,1,1.816735029,NA,8,NA,1,dgs,1,1,0
4038,16238,1028,1,30,56,9,0,1,0,4.557502985,NA,8,NA,1,dgs,1,1,0
4037,16237,1028,1,30,56,12,0,1,0,2.051656008,NA,8,NA,1,dgs,1,1,0
4036,16236,1028,1,30,56,15,0,0,1,2.928707838,NA,8,NA,1,dgs,1,1,0
4035,16235,1028,1,30,56,18,0,0,1,2.317904949,NA,8,NA,1,dgs,1,0,0
4034,16234,1028,1,30,56,21,0,0,1,2.364888906,NA,8,NA,1,dgs,1,0,0
4033,16233,1028,1,30,56,24,0,0,1,3.17929101,NA,8,NA,1,dgs,1,0,0
4032,16232,1028,1,30,56,27,0,0,1,1.628798008,NA,8,NA,1,dgs,1,0,0
4031,16231,1028,1,30,56,30,0,0,1,3.993686914,NA,8,NA,1,dgs,1,0,0
4020,16220,1028,1,30,101,3,0,1,0,2.734431028,NA,8,NA,1,dgs,1,0,0
4019,16219,1028,1,30,101,6,0,1,0,2.250046015,NA,8,NA,1,dgs,1,0,0
4018,16218,1028,1,30,101,9,0,1,0,2.250043869,NA,8,NA,1,dgs,1,0,0
4017,16217,1028,1,30,101,12,0,1,0,3.671950817,NA,8,NA,1,dgs,1,0,0
4016,16216,1028,1,30,101,15,0,1,0,2.859436035,NA,8,NA,1,dgs,1,1,0
4015,16215,1028,1,30,101,18,0,0,1,5.187610149,NA,8,NA,1,dgs,1,1,0
4014,16214,1028,1,30,101,21,0,0,1,3.92195487,NA,8,NA,1,dgs,1,0,0
4013,16213,1028,1,30,101,24,0,0,1,3.109441996,NA,8,NA,1,dgs,1,0,0
4012,16212,1028,1,30,101,27,0,0,1,2.843807936,NA,8,NA,1,dgs,1,0,0
4011,16211,1028,1,30,101,30,0,0,1,3.593824148,NA,8,NA,1,dgs,1,0,0
110,360,1029,1,60,7,6,0,1,0,3.612982035,NA,1,NA,1,dgl,2,0,0
109,359,1029,1,60,7,12,0,1,0,2.987360001,NA,1,NA,1,dgl,2,0,0
108,358,1029,1,60,7,18,0,1,0,3.331444025,NA,1,NA,1,dgl,2,0,0
107,357,1029,1,60,7,24,0,1,0,4.191685915,NA,1,NA,1,dgl,2,0,0
106,356,1029,1,60,7,30,0,1,0,4.629624128,NA,1,NA,1,dgl,2,0,0
105,355,1029,1,60,7,36,0,1,0,4.817311049,NA,1,NA,1,dgl,2,0,0
104,354,1029,1,60,7,42,0,1,0,4.535778046,NA,1,NA,1,dgl,2,0,0
103,353,1029,1,60,7,48,0,1,0,4.817311049,NA,1,NA,1,dgl,2,0,0
102,352,1029,1,60,7,54,0,1,0,5.630620956,NA,1,NA,1,dgl,2,1,0
101,351,1029,1,60,7,60,0,0,1,20.45792294,NA,1,NA,1,dgl,2,1,0
120,370,1029,1,60,15,6,0,1,0,1.986357927,NA,1,NA,1,dgl,2,0,0
119,369,1029,1,60,15,12,0,1,0,3.206322908,NA,1,NA,1,dgl,2,0,0
118,368,1029,1,60,15,18,0,1,0,2.518141031,NA,1,NA,1,dgl,2,0,0
117,367,1029,1,60,15,24,0,1,0,3.175045967,NA,1,NA,1,dgl,2,0,0
116,366,1029,1,60,15,30,0,1,0,6.694186211,NA,1,NA,1,dgl,2,0,0
115,365,1029,1,60,15,36,0,1,0,4.488855839,NA,1,NA,1,dgl,2,0,0
114,364,1029,1,60,15,42,0,1,0,2.924797058,NA,1,NA,1,dgl,2,1,0
113,363,1029,1,60,15,48,0,0,1,3.456578016,NA,1,NA,1,dgl,2,1,0
112,362,1029,1,60,15,54,0,0,1,4.94243598,NA,1,NA,1,dgl,2,0,0
111,361,1029,1,60,15,60,0,0,1,3.675544977,NA,1,NA,1,dgl,2,0,0
140,390,1029,1,60,29,6,0,0,1,4.817312002,NA,1,NA,1,dgl,2,1,0
139,389,1029,1,60,29,12,0,1,0,3.753746986,NA,1,NA,1,dgl,2,1,0
138,388,1029,1,60,29,18,0,1,0,2.486859083,NA,1,NA,1,dgl,2,0,0
137,387,1029,1,60,29,24,0,1,0,1.56406188,NA,1,NA,1,dgl,2,0,0
136,386,1029,1,60,29,30,0,1,0,5.255249977,NA,1,NA,1,dgl,2,0,0
135,385,1029,1,60,29,36,0,1,0,2.78403306,NA,1,NA,1,dgl,2,1,0
134,384,1029,1,60,29,42,0,0,1,9.337450027,NA,1,NA,1,dgl,2,1,0
133,383,1029,1,60,29,48,0,0,1,2.283529043,NA,1,NA,1,dgl,2,0,0
132,382,1029,1,60,29,54,0,0,1,6.756746054,NA,1,NA,1,dgl,2,0,0
131,381,1029,1,60,29,60,0,0,1,5.44293499,NA,1,NA,1,dgl,2,0,0
150,400,1029,1,60,56,6,0,1,0,2.202986002,NA,1,NA,1,dgl,2,0,0
149,399,1029,1,60,56,12,0,1,0,2.515467167,NA,1,NA,1,dgl,2,0,0
148,398,1029,1,60,56,18,0,1,0,2.156113148,NA,1,NA,1,dgl,2,0,0
147,397,1029,1,60,56,24,0,1,0,1.937377214,NA,1,NA,1,dgl,2,0,0
146,396,1029,1,60,56,30,0,1,0,1.95299983,NA,1,NA,1,dgl,2,1,0
145,395,1029,1,60,56,36,0,0,1,5.140299082,NA,1,NA,1,dgl,2,1,0
144,394,1029,1,60,56,42,0,0,1,2.468593121,NA,1,NA,1,dgl,2,0,0
143,393,1029,1,60,56,48,0,0,1,1.671767235,NA,1,NA,1,dgl,2,0,0
142,392,1029,1,60,56,54,0,0,1,2.109241962,NA,1,NA,1,dgl,2,0,0
141,391,1029,1,60,56,60,0,0,1,3.847590923,NA,1,NA,1,dgl,2,0,0
130,380,1029,1,60,101,6,0,1,0,8.539777994,NA,1,NA,1,dgl,2,0,0
129,379,1029,1,60,101,12,0,1,0,5.130119801,NA,1,NA,1,dgl,2,0,0
128,378,1029,1,60,101,18,0,1,0,3.315811157,NA,1,NA,1,dgl,2,0,0
127,377,1029,1,60,101,24,0,1,0,2.611982107,NA,1,NA,1,dgl,2,1,0
126,376,1029,1,60,101,30,0,0,1,3.143764973,NA,1,NA,1,dgl,2,1,0
125,375,1029,1,60,101,36,0,1,0,4.645262003,NA,1,NA,1,dgl,2,1,0
124,374,1029,1,60,101,42,0,0,1,5.161402941,NA,1,NA,1,dgl,2,1,0
123,373,1029,1,60,101,48,0,0,1,1.923794985,NA,1,NA,1,dgl,2,0,0
122,372,1029,1,60,101,54,0,0,1,3.034284115,NA,1,NA,1,dgl,2,0,0
121,371,1029,1,60,101,60,0,0,1,3.14376092,NA,1,NA,1,dgl,2,0,0
1271,4771,1030,1,60,7,6,0,1,0,4.536035061,NA,2,NA,0,dgl,2,0,0
1272,4772,1030,1,60,7,12,0,1,0,4.363985062,NA,2,NA,0,dgl,2,0,0
1273,4773,1030,1,60,7,18,0,1,0,4.770666122,NA,2,NA,0,dgl,2,0,0
