,Participant,RA,RB,DA,DB,R,paradigm,reward_mag,id,condition,trial
19,2082,30,30,0,15,0,online,low,48,1,2419
20,2082,3,30,0,56,1,online,low,48,1,2420
21,2082,6,30,0,56,0,online,low,48,1,2421
22,2082,9,30,0,56,0,online,low,48,1,2422
23,2082,12,30,0,56,0,online,low,48,1,2423
24,2082,15,30,0,56,0,online,low,48,1,2424
25,2082,18,30,0,56,0,online,low,48,1,2425
26,2082,21,30,0,56,0,online,low,48,1,2426
27,2082,24,30,0,56,0,online,low,48,1,2427
28,2082,27,30,0,56,0,online,low,48,1,2428
29,2082,30,30,0,56,0,online,low,48,1,2429
30,2082,3,30,0,7,1,online,low,48,1,2430
31,2082,6,30,0,7,1,online,low,48,1,2431
32,2082,9,30,0,7,1,online,low,48,1,2432
33,2082,12,30,0,7,1,online,low,48,1,2433
34,2082,15,30,0,7,0,online,low,48,1,2434
35,2082,18,30,0,7,0,online,low,48,1,2435
36,2082,21,30,0,7,0,online,low,48,1,2436
37,2082,24,30,0,7,0,online,low,48,1,2437
38,2082,27,30,0,7,0,online,low,48,1,2438
39,2082,30,30,0,7,0,online,low,48,1,2439
40,2082,3,30,0,101,0,online,low,48,1,2440
41,2082,6,30,0,101,0,online,low,48,1,2441
42,2082,9,30,0,101,0,online,low,48,1,2442
43,2082,12,30,0,101,0,online,low,48,1,2443
44,2082,15,30,0,101,0,online,low,48,1,2444
45,2082,18,30,0,101,0,online,low,48,1,2445
46,2082,21,30,0,101,0,online,low,48,1,2446
47,2082,24,30,0,101,0,online,low,48,1,2447
48,2082,27,30,0,101,0,online,low,48,1,2448
49,2082,30,30,0,101,0,online,low,48,1,2449
0,2051,3,30,0,7,1,online,low,49,1,2450
1,2051,6,30,0,7,1,online,low,49,1,2451
2,2051,9,30,0,7,1,online,low,49,1,2452
3,2051,12,30,0,7,1,online,low,49,1,2453
4,2051,15,30,0,7,1,online,low,49,1,2454
5,2051,18,30,0,7,1,online,low,49,1,2455
6,2051,21,30,0,7,1,online,low,49,1,2456
7,2051,24,30,0,7,1,online,low,49,1,2457
8,2051,27,30,0,7,1,online,low,49,1,2458
9,2051,30,30,0,7,1,online,low,49,1,2459
10,2051,3,30,0,101,1,online,low,49,1,2460
11,2051,6,30,0,101,0,online,low,49,1,2461
12,2051,9,30,0,101,0,online,low,49,1,2462
13,2051,12,30,0,101,0,online,low,49,1,2463
14,2051,15,30,0,101,0,online,low,49,1,2464
15,2051,18,30,0,101,0,online,low,49,1,2465
16,2051,21,30,0,101,0,online,low,49,1,2466
17,2051,24,30,0,101,0,online,low,49,1,2467
18,2051,27,30,0,101,0,online,low,49,1,2468
19,2051,30,30,0,101,0,online,low,49,1,2469
20,2051,3,30,0,15,1,online,low,49,1,2470
21,2051,6,30,0,15,1,online,low,49,1,2471
22,2051,9,30,0,15,1,online,low,49,1,2472
23,2051,12,30,0,15,1,online,low,49,1,2473
24,2051,15,30,0,15,0,online,low,49,1,2474
25,2051,18,30,0,15,0,online,low,49,1,2475
26,2051,21,30,0,15,0,online,low,49,1,2476
27,2051,24,30,0,15,0,online,low,49,1,2477
28,2051,27,30,0,15,0,online,low,49,1,2478
29,2051,30,30,0,15,0,online,low,49,1,2479
30,2051,3,30,0,56,0,online,low,49,1,2480
31,2051,6,30,0,56,0,online,low,49,1,2481
32,2051,9,30,0,56,0,online,low,49,1,2482
33,2051,12,30,0,56,0,online,low,49,1,2483
34,2051,15,30,0,56,0,online,low,49,1,2484
35,2051,18,30,0,56,0,online,low,49,1,2485
36,2051,21,30,0,56,0,online,low,49,1,2486
37,2051,24,30,0,56,0,online,low,49,1,2487
38,2051,27,30,0,56,0,online,low,49,1,2488
39,2051,30,30,0,56,0,online,low,49,1,2489
40,2051,3,30,0,29,0,online,low,49,1,2490
41,2051,6,30,0,29,0,online,low,49,1,2491
42,2051,9,30,0,29,0,online,low,49,1,2492
43,2051,12,30,0,29,0,online,low,49,1,2493
44,2051,15,30,0,29,0,online,low,49,1,2494
45,2051,18,30,0,29,0,online,low,49,1,2495
46,2051,21,30,0,29,0,online,low,49,1,2496
47,2051,24,30,0,29,0,online,low,49,1,2497
48,2051,27,30,0,29,0,online,low,49,1,2498
49,2051,30,30,0,29,0,online,low,49,1,2499
0,2078,3,30,0,101,1,online,low,50,1,2500
1,2078,6,30,0,101,0,online,low,50,1,2501
2,2078,9,30,0,101,0,online,low,50,1,2502
3,2078,12,30,0,101,0,online,low,50,1,2503
4,2078,15,30,0,101,1,online,low,50,1,2504
5,2078,18,30,0,101,0,online,low,50,1,2505
6,2078,21,30,0,101,0,online,low,50,1,2506
7,2078,24,30,0,101,0,online,low,50,1,2507
8,2078,27,30,0,101,0,online,low,50,1,2508
9,2078,30,30,0,101,0,online,low,50,1,2509
10,2078,3,30,0,56,0,online,low,50,1,2510
11,2078,6,30,0,56,1,online,low,50,1,2511
12,2078,9,30,0,56,1,online,low,50,1,2512
13,2078,12,30,0,56,1,online,low,50,1,2513
14,2078,15,30,0,56,0,online,low,50,1,2514
15,2078,18,30,0,56,0,online,low,50,1,2515
16,2078,21,30,0,56,0,online,low,50,1,2516
17,2078,24,30,0,56,0,online,low,50,1,2517
18,2078,27,30,0,56,0,online,low,50,1,2518
19,2078,30,30,0,56,0,online,low,50,1,2519
20,2078,3,30,0,7,0,online,low,50,1,2520
21,2078,6,30,0,7,0,online,low,50,1,2521
22,2078,9,30,0,7,0,online,low,50,1,2522
23,2078,12,30,0,7,0,online,low,50,1,2523
24,2078,15,30,0,7,0,online,low,50,1,2524
25,2078,18,30,0,7,1,online,low,50,1,2525
26,2078,21,30,0,7,1,online,low,50,1,2526
27,2078,24,30,0,7,0,online,low,50,1,2527
28,2078,27,30,0,7,0,online,low,50,1,2528
29,2078,30,30,0,7,0,online,low,50,1,2529
30,2078,3,30,0,29,0,online,low,50,1,2530
31,2078,6,30,0,29,0,online,low,50,1,2531
32,2078,9,30,0,29,1,online,low,50,1,2532
33,2078,12,30,0,29,0,online,low,50,1,2533
34,2078,15,30,0,29,1,online,low,50,1,2534
35,2078,18,30,0,29,0,online,low,50,1,2535
36,2078,21,30,0,29,0,online,low,50,1,2536
37,2078,24,30,0,29,0,online,low,50,1,2537
38,2078,27,30,0,29,0,online,low,50,1,2538
39,2078,30,30,0,29,0,online,low,50,1,2539
40,2078,3,30,0,15,1,online,low,50,1,2540
41,2078,6,30,0,15,1,online,low,50,1,2541
42,2078,9,30,0,15,1,online,low,50,1,2542
43,2078,12,30,0,15,0,online,low,50,1,2543
44,2078,15,30,0,15,0,online,low,50,1,2544
45,2078,18,30,0,15,0,online,low,50,1,2545
46,2078,21,30,0,15,1,online,low,50,1,2546
47,2078,24,30,0,15,0,online,low,50,1,2547
48,2078,27,30,0,15,0,online,low,50,1,2548
49,2078,30,30,0,15,0,online,low,50,1,2549
0,2044,30,30,0,56,0,online,low,51,1,2550
1,2044,27,30,0,56,0,online,low,51,1,2551
2,2044,24,30,0,56,0,online,low,51,1,2552
3,2044,21,30,0,56,0,online,low,51,1,2553
4,2044,18,30,0,56,0,online,low,51,1,2554
5,2044,15,30,0,56,0,online,low,51,1,2555
6,2044,12,30,0,56,0,online,low,51,1,2556
7,2044,9,30,0,56,0,online,low,51,1,2557
8,2044,6,30,0,56,1,online,low,51,1,2558
9,2044,3,30,0,56,1,online,low,51,1,2559
10,2044,30,30,0,101,0,online,low,51,1,2560
11,2044,27,30,0,101,0,online,low,51,1,2561
12,2044,24,30,0,101,0,online,low,51,1,2562
13,2044,21,30,0,101,0,online,low,51,1,2563
14,2044,18,30,0,101,0,online,low,51,1,2564
15,2044,15,30,0,101,0,online,low,51,1,2565
16,2044,12,30,0,101,0,online,low,51,1,2566
17,2044,9,30,0,101,1,online,low,51,1,2567
18,2044,6,30,0,101,1,online,low,51,1,2568
19,2044,3,30,0,101,0,online,low,51,1,2569
20,2044,30,30,0,29,1,online,low,51,1,2570
21,2044,27,30,0,29,0,online,low,51,1,2571
22,2044,24,30,0,29,0,online,low,51,1,2572
23,2044,21,30,0,29,0,online,low,51,1,2573
24,2044,18,30,0,29,1,online,low,51,1,2574
25,2044,15,30,0,29,1,online,low,51,1,2575
26,2044,12,30,0,29,1,online,low,51,1,2576
27,2044,9,30,0,29,1,online,low,51,1,2577
28,2044,6,30,0,29,1,online,low,51,1,2578
29,2044,3,30,0,29,0,online,low,51,1,2579
30,2044,30,30,0,7,0,online,low,51,1,2580
31,2044,27,30,0,7,1,online,low,51,1,2581
32,2044,24,30,0,7,1,online,low,51,1,2582
33,2044,21,30,0,7,0,online,low,51,1,2583
34,2044,18,30,0,7,0,online,low,51,1,2584
35,2044,15,30,0,7,0,online,low,51,1,2585
36,2044,12,30,0,7,0,online,low,51,1,2586
37,2044,9,30,0,7,0,online,low,51,1,2587
38,2044,6,30,0,7,0,online,low,51,1,2588
39,2044,3,30,0,7,0,online,low,51,1,2589
40,2044,30,30,0,15,0,online,low,51,1,2590
41,2044,27,30,0,15,0,online,low,51,1,2591
42,2044,24,30,0,15,0,online,low,51,1,2592
43,2044,21,30,0,15,0,online,low,51,1,2593
44,2044,18,30,0,15,0,online,low,51,1,2594
45,2044,15,30,0,15,0,online,low,51,1,2595
46,2044,12,30,0,15,0,online,low,51,1,2596
47,2044,9,30,0,15,0,online,low,51,1,2597
48,2044,6,30,0,15,0,online,low,51,1,2598
49,2044,3,30,0,15,0,online,low,51,1,2599
0,2087,30,30,0,15,0,online,low,52,1,2600
1,2087,27,30,0,15,0,online,low,52,1,2601
2,2087,24,30,0,15,0,online,low,52,1,2602
3,2087,21,30,0,15,1,online,low,52,1,2603
4,2087,18,30,0,15,1,online,low,52,1,2604
5,2087,15,30,0,15,1,online,low,52,1,2605
6,2087,12,30,0,15,1,online,low,52,1,2606
7,2087,9,30,0,15,1,online,low,52,1,2607
8,2087,6,30,0,15,1,online,low,52,1,2608
9,2087,3,30,0,15,1,online,low,52,1,2609
10,2087,30,30,0,29,0,online,low,52,1,2610
11,2087,27,30,0,29,0,online,low,52,1,2611
12,2087,24,30,0,29,0,online,low,52,1,2612
13,2087,21,30,0,29,0,online,low,52,1,2613
14,2087,18,30,0,29,1,online,low,52,1,2614
15,2087,15,30,0,29,1,online,low,52,1,2615
16,2087,12,30,0,29,1,online,low,52,1,2616
17,2087,9,30,0,29,1,online,low,52,1,2617
18,2087,6,30,0,29,1,online,low,52,1,2618
19,2087,3,30,0,29,1,online,low,52,1,2619
20,2087,30,30,0,7,0,online,low,52,1,2620
21,2087,27,30,0,7,1,online,low,52,1,2621
22,2087,24,30,0,7,1,online,low,52,1,2622
23,2087,21,30,0,7,1,online,low,52,1,2623
24,2087,18,30,0,7,1,online,low,52,1,2624
25,2087,15,30,0,7,1,online,low,52,1,2625
26,2087,12,30,0,7,1,online,low,52,1,2626
27,2087,9,30,0,7,1,online,low,52,1,2627
28,2087,6,30,0,7,1,online,low,52,1,2628
29,2087,3,30,0,7,1,online,low,52,1,2629
30,2087,30,30,0,56,0,online,low,52,1,2630
31,2087,27,30,0,56,0,online,low,52,1,2631
32,2087,24,30,0,56,1,online,low,52,1,2632
33,2087,21,30,0,56,1,online,low,52,1,2633
34,2087,18,30,0,56,0,online,low,52,1,2634
35,2087,15,30,0,56,0,online,low,52,1,2635
36,2087,12,30,0,56,1,online,low,52,1,2636
37,2087,9,30,0,56,1,online,low,52,1,2637
38,2087,6,30,0,56,1,online,low,52,1,2638
39,2087,3,30,0,56,1,online,low,52,1,2639
40,2087,30,30,0,101,0,online,low,52,1,2640
41,2087,27,30,0,101,0,online,low,52,1,2641
42,2087,24,30,0,101,0,online,low,52,1,2642
43,2087,21,30,0,101,0,online,low,52,1,2643
44,2087,18,30,0,101,0,online,low,52,1,2644
45,2087,15,30,0,101,1,online,low,52,1,2645
46,2087,12,30,0,101,1,online,low,52,1,2646
47,2087,9,30,0,101,0,online,low,52,1,2647
48,2087,6,30,0,101,0,online,low,52,1,2648
49,2087,3,30,0,101,1,online,low,52,1,2649
0,2046,30,30,0,56,0,online,low,53,1,2650
1,2046,27,30,0,56,0,online,low,53,1,2651
2,2046,24,30,0,56,0,online,low,53,1,2652
3,2046,21,30,0,56,0,online,low,53,1,2653
4,2046,18,30,0,56,0,online,low,53,1,2654
5,2046,15,30,0,56,0,online,low,53,1,2655
6,2046,12,30,0,56,0,online,low,53,1,2656
7,2046,9,30,0,56,0,online,low,53,1,2657
8,2046,6,30,0,56,1,online,low,53,1,2658
9,2046,3,30,0,56,1,online,low,53,1,2659
10,2046,30,30,0,29,0,online,low,53,1,2660
11,2046,27,30,0,29,0,online,low,53,1,2661
12,2046,24,30,0,29,0,online,low,53,1,2662
13,2046,21,30,0,29,1,online,low,53,1,2663
14,2046,18,30,0,29,0,online,low,53,1,2664
15,2046,15,30,0,29,0,online,low,53,1,2665
16,2046,12,30,0,29,0,online,low,53,1,2666
17,2046,9,30,0,29,1,online,low,53,1,2667
18,2046,6,30,0,29,0,online,low,53,1,2668
19,2046,3,30,0,29,0,online,low,53,1,2669
20,2046,30,30,0,101,0,online,low,53,1,2670
21,2046,27,30,0,101,0,online,low,53,1,2671
22,2046,24,30,0,101,0,online,low,53,1,2672
23,2046,21,30,0,101,0,online,low,53,1,2673
24,2046,18,30,0,101,0,online,low,53,1,2674
25,2046,15,30,0,101,0,online,low,53,1,2675
26,2046,12,30,0,101,0,online,low,53,1,2676
27,2046,9,30,0,101,0,online,low,53,1,2677
28,2046,6,30,0,101,0,online,low,53,1,2678
29,2046,3,30,0,101,0,online,low,53,1,2679
30,2046,30,30,0,15,0,online,low,53,1,2680
31,2046,27,30,0,15,0,online,low,53,1,2681
32,2046,24,30,0,15,0,online,low,53,1,2682
33,2046,21,30,0,15,0,online,low,53,1,2683
34,2046,18,30,0,15,0,online,low,53,1,2684
35,2046,15,30,0,15,0,online,low,53,1,2685
36,2046,12,30,0,15,0,online,low,53,1,2686
37,2046,9,30,0,15,0,online,low,53,1,2687
38,2046,6,30,0,15,1,online,low,53,1,2688
39,2046,3,30,0,15,1,online,low,53,1,2689
40,2046,30,30,0,7,0,online,low,53,1,2690
41,2046,27,30,0,7,0,online,low,53,1,2691
42,2046,24,30,0,7,0,online,low,53,1,2692
43,2046,21,30,0,7,0,online,low,53,1,2693
44,2046,18,30,0,7,1,online,low,53,1,2694
45,2046,15,30,0,7,1,online,low,53,1,2695
46,2046,12,30,0,7,1,online,low,53,1,2696
47,2046,9,30,0,7,1,online,low,53,1,2697
48,2046,6,30,0,7,1,online,low,53,1,2698
49,2046,3,30,0,7,1,online,low,53,1,2699
0,2090,3,30,0,29,1,online,low,54,1,2700
1,2090,6,30,0,29,1,online,low,54,1,2701
2,2090,9,30,0,29,1,online,low,54,1,2702
3,2090,12,30,0,29,1,online,low,54,1,2703
4,2090,15,30,0,29,1,online,low,54,1,2704
5,2090,18,30,0,29,1,online,low,54,1,2705
6,2090,21,30,0,29,1,online,low,54,1,2706
7,2090,24,30,0,29,1,online,low,54,1,2707
8,2090,27,30,0,29,1,online,low,54,1,2708
9,2090,30,30,0,29,0,online,low,54,1,2709
10,2090,3,30,0,56,1,online,low,54,1,2710
11,2090,6,30,0,56,1,online,low,54,1,2711
12,2090,9,30,0,56,1,online,low,54,1,2712
13,2090,12,30,0,56,1,online,low,54,1,2713
14,2090,15,30,0,56,1,online,low,54,1,2714
15,2090,18,30,0,56,1,online,low,54,1,2715
16,2090,21,30,0,56,1,online,low,54,1,2716
17,2090,24,30,0,56,1,online,low,54,1,2717
18,2090,27,30,0,56,0,online,low,54,1,2718
19,2090,30,30,0,56,0,online,low,54,1,2719
20,2090,3,30,0,15,1,online,low,54,1,2720
21,2090,6,30,0,15,1,online,low,54,1,2721
22,2090,9,30,0,15,1,online,low,54,1,2722
23,2090,12,30,0,15,1,online,low,54,1,2723
24,2090,15,30,0,15,1,online,low,54,1,2724
25,2090,18,30,0,15,1,online,low,54,1,2725
26,2090,21,30,0,15,1,online,low,54,1,2726
27,2090,24,30,0,15,1,online,low,54,1,2727
28,2090,27,30,0,15,1,online,low,54,1,2728
29,2090,30,30,0,15,1,online,low,54,1,2729
30,2090,3,30,0,101,1,online,low,54,1,2730
31,2090,6,30,0,101,1,online,low,54,1,2731
32,2090,9,30,0,101,0,online,low,54,1,2732
33,2090,12,30,0,101,0,online,low,54,1,2733
34,2090,15,30,0,101,0,online,low,54,1,2734
35,2090,18,30,0,101,0,online,low,54,1,2735
36,2090,21,30,0,101,0,online,low,54,1,2736
37,2090,24,30,0,101,0,online,low,54,1,2737
38,2090,27,30,0,101,0,online,low,54,1,2738
39,2090,30,30,0,101,0,online,low,54,1,2739
40,2090,3,30,0,7,1,online,low,54,1,2740
41,2090,6,30,0,7,1,online,low,54,1,2741
42,2090,9,30,0,7,1,online,low,54,1,2742
43,2090,12,30,0,7,1,online,low,54,1,2743
44,2090,15,30,0,7,1,online,low,54,1,2744
45,2090,18,30,0,7,1,online,low,54,1,2745
46,2090,21,30,0,7,0,online,low,54,1,2746
47,2090,24,30,0,7,0,online,low,54,1,2747
48,2090,27,30,0,7,0,online,low,54,1,2748
49,2090,30,30,0,7,0,online,low,54,1,2749
0,2084,30,30,0,29,0,online,low,55,1,2750
1,2084,27,30,0,29,1,online,low,55,1,2751
2,2084,24,30,0,29,1,online,low,55,1,2752
3,2084,21,30,0,29,1,online,low,55,1,2753
4,2084,18,30,0,29,1,online,low,55,1,2754
5,2084,15,30,0,29,1,online,low,55,1,2755
6,2084,12,30,0,29,1,online,low,55,1,2756
7,2084,9,30,0,29,1,online,low,55,1,2757
8,2084,6,30,0,29,1,online,low,55,1,2758
9,2084,3,30,0,29,1,online,low,55,1,2759
10,2084,30,30,0,56,0,online,low,55,1,2760
11,2084,27,30,0,56,1,online,low,55,1,2761
12,2084,24,30,0,56,1,online,low,55,1,2762
13,2084,21,30,0,56,1,online,low,55,1,2763
14,2084,18,30,0,56,1,online,low,55,1,2764
15,2084,15,30,0,56,1,online,low,55,1,2765
16,2084,12,30,0,56,1,online,low,55,1,2766
17,2084,9,30,0,56,1,online,low,55,1,2767
18,2084,6,30,0,56,1,online,low,55,1,2768
19,2084,3,30,0,56,1,online,low,55,1,2769
20,2084,30,30,0,15,0,online,low,55,1,2770
21,2084,27,30,0,15,1,online,low,55,1,2771
22,2084,24,30,0,15,1,online,low,55,1,2772
23,2084,21,30,0,15,1,online,low,55,1,2773
24,2084,18,30,0,15,1,online,low,55,1,2774
25,2084,15,30,0,15,1,online,low,55,1,2775
26,2084,12,30,0,15,1,online,low,55,1,2776
27,2084,9,30,0,15,1,online,low,55,1,2777
28,2084,6,30,0,15,1,online,low,55,1,2778
29,2084,3,30,0,15,1,online,low,55,1,2779
30,2084,30,30,0,101,0,online,low,55,1,2780
31,2084,27,30,0,101,0,online,low,55,1,2781
32,2084,24,30,0,101,0,online,low,55,1,2782
33,2084,21,30,0,101,0,online,low,55,1,2783
34,2084,18,30,0,101,1,online,low,55,1,2784
35,2084,15,30,0,101,1,online,low,55,1,2785
36,2084,12,30,0,101,1,online,low,55,1,2786
37,2084,9,30,0,101,1,online,low,55,1,2787
38,2084,6,30,0,101,1,online,low,55,1,2788
39,2084,3,30,0,101,1,online,low,55,1,2789
40,2084,30,30,0,7,0,online,low,55,1,2790
41,2084,27,30,0,7,1,online,low,55,1,2791
42,2084,24,30,0,7,1,online,low,55,1,2792
43,2084,21,30,0,7,1,online,low,55,1,2793
44,2084,18,30,0,7,1,online,low,55,1,2794
45,2084,15,30,0,7,1,online,low,55,1,2795
46,2084,12,30,0,7,1,online,low,55,1,2796
47,2084,9,30,0,7,1,online,low,55,1,2797
48,2084,6,30,0,7,1,online,low,55,1,2798
49,2084,3,30,0,7,1,online,low,55,1,2799
0,2020,30,30,0,29,0,online,low,56,1,2800
1,2020,27,30,0,29,0,online,low,56,1,2801
2,2020,24,30,0,29,0,online,low,56,1,2802
3,2020,21,30,0,29,1,online,low,56,1,2803
4,2020,18,30,0,29,0,online,low,56,1,2804
5,2020,15,30,0,29,1,online,low,56,1,2805
6,2020,12,30,0,29,1,online,low,56,1,2806
7,2020,9,30,0,29,0,online,low,56,1,2807
8,2020,6,30,0,29,0,online,low,56,1,2808
9,2020,3,30,0,29,1,online,low,56,1,2809
10,2020,30,30,0,15,0,online,low,56,1,2810
11,2020,27,30,0,15,0,online,low,56,1,2811
12,2020,24,30,0,15,0,online,low,56,1,2812
13,2020,21,30,0,15,0,online,low,56,1,2813
14,2020,18,30,0,15,0,online,low,56,1,2814
15,2020,15,30,0,15,1,online,low,56,1,2815
16,2020,12,30,0,15,1,online,low,56,1,2816
17,2020,9,30,0,15,1,online,low,56,1,2817
18,2020,6,30,0,15,1,online,low,56,1,2818
19,2020,3,30,0,15,1,online,low,56,1,2819
20,2020,30,30,0,56,0,online,low,56,1,2820
21,2020,27,30,0,56,0,online,low,56,1,2821
22,2020,24,30,0,56,0,online,low,56,1,2822
23,2020,21,30,0,56,0,online,low,56,1,2823
24,2020,18,30,0,56,0,online,low,56,1,2824
25,2020,15,30,0,56,0,online,low,56,1,2825
26,2020,12,30,0,56,0,online,low,56,1,2826
27,2020,9,30,0,56,0,online,low,56,1,2827
28,2020,6,30,0,56,0,online,low,56,1,2828
29,2020,3,30,0,56,0,online,low,56,1,2829
30,2020,30,30,0,7,0,online,low,56,1,2830
31,2020,27,30,0,7,0,online,low,56,1,2831
32,2020,24,30,0,7,0,online,low,56,1,2832
33,2020,21,30,0,7,1,online,low,56,1,2833
34,2020,18,30,0,7,1,online,low,56,1,2834
35,2020,15,30,0,7,0,online,low,56,1,2835
36,2020,12,30,0,7,0,online,low,56,1,2836
37,2020,9,30,0,7,1,online,low,56,1,2837
38,2020,6,30,0,7,1,online,low,56,1,2838
39,2020,3,30,0,7,1,online,low,56,1,2839
40,2020,30,30,0,101,0,online,low,56,1,2840
41,2020,27,30,0,101,0,online,low,56,1,2841
42,2020,24,30,0,101,0,online,low,56,1,2842
43,2020,21,30,0,101,0,online,low,56,1,2843
44,2020,18,30,0,101,0,online,low,56,1,2844
45,2020,15,30,0,101,0,online,low,56,1,2845
46,2020,12,30,0,101,0,online,low,56,1,2846
47,2020,9,30,0,101,0,online,low,56,1,2847
48,2020,6,30,0,101,0,online,low,56,1,2848
49,2020,3,30,0,101,0,online,low,56,1,2849
0,2021,30,30,0,7,0,online,low,57,1,2850
1,2021,27,30,0,7,1,online,low,57,1,2851
2,2021,24,30,0,7,1,online,low,57,1,2852
3,2021,21,30,0,7,1,online,low,57,1,2853
4,2021,18,30,0,7,1,online,low,57,1,2854
5,2021,15,30,0,7,1,online,low,57,1,2855
6,2021,12,30,0,7,1,online,low,57,1,2856
7,2021,9,30,0,7,1,online,low,57,1,2857
8,2021,6,30,0,7,1,online,low,57,1,2858
9,2021,3,30,0,7,1,online,low,57,1,2859
10,2021,30,30,0,15,0,online,low,57,1,2860
11,2021,27,30,0,15,1,online,low,57,1,2861
12,2021,24,30,0,15,1,online,low,57,1,2862
13,2021,21,30,0,15,1,online,low,57,1,2863
14,2021,18,30,0,15,1,online,low,57,1,2864
15,2021,15,30,0,15,1,online,low,57,1,2865
16,2021,12,30,0,15,1,online,low,57,1,2866
17,2021,9,30,0,15,1,online,low,57,1,2867
18,2021,6,30,0,15,1,online,low,57,1,2868
19,2021,3,30,0,15,1,online,low,57,1,2869
20,2021,30,30,0,101,0,online,low,57,1,2870
21,2021,27,30,0,101,0,online,low,57,1,2871
22,2021,24,30,0,101,1,online,low,57,1,2872
23,2021,21,30,0,101,1,online,low,57,1,2873
24,2021,18,30,0,101,1,online,low,57,1,2874
25,2021,15,30,0,101,1,online,low,57,1,2875
26,2021,12,30,0,101,1,online,low,57,1,2876
27,2021,9,30,0,101,1,online,low,57,1,2877
28,2021,6,30,0,101,1,online,low,57,1,2878
29,2021,3,30,0,101,0,online,low,57,1,2879
30,2021,30,30,0,29,0,online,low,57,1,2880
31,2021,27,30,0,29,1,online,low,57,1,2881
32,2021,24,30,0,29,1,online,low,57,1,2882
33,2021,21,30,0,29,1,online,low,57,1,2883
34,2021,18,30,0,29,1,online,low,57,1,2884
35,2021,15,30,0,29,1,online,low,57,1,2885
36,2021,12,30,0,29,1,online,low,57,1,2886
37,2021,9,30,0,29,1,online,low,57,1,2887
38,2021,6,30,0,29,1,online,low,57,1,2888
39,2021,3,30,0,29,1,online,low,57,1,2889
40,2021,30,30,0,56,0,online,low,57,1,2890
41,2021,27,30,0,56,0,online,low,57,1,2891
42,2021,24,30,0,56,0,online,low,57,1,2892
43,2021,21,30,0,56,1,online,low,57,1,2893
44,2021,18,30,0,56,1,online,low,57,1,2894
45,2021,15,30,0,56,1,online,low,57,1,2895
46,2021,12,30,0,56,0,online,low,57,1,2896
47,2021,9,30,0,56,1,online,low,57,1,2897
48,2021,6,30,0,56,0,online,low,57,1,2898
49,2021,3,30,0,56,0,online,low,57,1,2899
0,2022,30,30,0,15,1,online,low,58,1,2900
1,2022,27,30,0,15,1,online,low,58,1,2901
2,2022,24,30,0,15,1,online,low,58,1,2902
3,2022,21,30,0,15,1,online,low,58,1,2903
4,2022,18,30,0,15,1,online,low,58,1,2904
5,2022,15,30,0,15,1,online,low,58,1,2905
6,2022,12,30,0,15,1,online,low,58,1,2906
7,2022,9,30,0,15,1,online,low,58,1,2907
8,2022,6,30,0,15,1,online,low,58,1,2908
9,2022,3,30,0,15,1,online,low,58,1,2909
10,2022,30,30,0,29,0,online,low,58,1,2910
11,2022,27,30,0,29,1,online,low,58,1,2911
12,2022,24,30,0,29,1,online,low,58,1,2912
13,2022,21,30,0,29,1,online,low,58,1,2913
14,2022,18,30,0,29,1,online,low,58,1,2914
15,2022,15,30,0,29,1,online,low,58,1,2915
16,2022,12,30,0,29,1,online,low,58,1,2916
17,2022,9,30,0,29,1,online,low,58,1,2917
18,2022,6,30,0,29,1,online,low,58,1,2918
19,2022,3,30,0,29,1,online,low,58,1,2919
20,2022,30,30,0,7,0,online,low,58,1,2920
21,2022,27,30,0,7,1,online,low,58,1,2921
22,2022,24,30,0,7,1,online,low,58,1,2922
23,2022,21,30,0,7,1,online,low,58,1,2923
24,2022,18,30,0,7,1,online,low,58,1,2924
25,2022,15,30,0,7,1,online,low,58,1,2925
26,2022,12,30,0,7,1,online,low,58,1,2926
27,2022,9,30,0,7,1,online,low,58,1,2927
28,2022,6,30,0,7,1,online,low,58,1,2928
29,2022,3,30,0,7,1,online,low,58,1,2929
30,2022,30,30,0,56,0,online,low,58,1,2930
31,2022,27,30,0,56,1,online,low,58,1,2931
32,2022,24,30,0,56,1,online,low,58,1,2932
33,2022,21,30,0,56,1,online,low,58,1,2933
34,2022,18,30,0,56,1,online,low,58,1,2934
35,2022,15,30,0,56,1,online,low,58,1,2935
36,2022,12,30,0,56,1,online,low,58,1,2936
37,2022,9,30,0,56,1,online,low,58,1,2937
38,2022,6,30,0,56,1,online,low,58,1,2938
39,2022,3,30,0,56,1,online,low,58,1,2939
40,2022,30,30,0,101,0,online,low,58,1,2940
41,2022,27,30,0,101,1,online,low,58,1,2941
42,2022,24,30,0,101,1,online,low,58,1,2942
43,2022,21,30,0,101,1,online,low,58,1,2943
44,2022,18,30,0,101,1,online,low,58,1,2944
45,2022,15,30,0,101,1,online,low,58,1,2945
46,2022,12,30,0,101,1,online,low,58,1,2946
47,2022,9,30,0,101,0,online,low,58,1,2947
48,2022,6,30,0,101,0,online,low,58,1,2948
49,2022,3,30,0,101,0,online,low,58,1,2949
0,2036,3,30,0,7,1,online,low,59,1,2950
1,2036,6,30,0,7,1,online,low,59,1,2951
2,2036,9,30,0,7,0,online,low,59,1,2952
3,2036,12,30,0,7,1,online,low,59,1,2953
4,2036,15,30,0,7,0,online,low,59,1,2954
5,2036,18,30,0,7,1,online,low,59,1,2955
