Participant	block_order	trial	A	B	DA	DB	R	index	ID	PA	PB
3045	6	16	18	30	0	29	0	2	23	1	1
3045	6	17	21	30	0	29	0	2	23	1	1
3045	6	18	24	30	0	29	0	2	23	1	1
3045	6	19	27	30	0	29	0	2	23	1	1
3045	6	20	30	30	0	29	0	2	23	1	1
3045	6	21	3	30	0	101	0	3	23	1	1
3045	6	22	6	30	0	101	0	3	23	1	1
3045	6	23	9	30	0	101	0	3	23	1	1
3045	6	24	12	30	0	101	0	3	23	1	1
3045	6	25	15	30	0	101	0	3	23	1	1
3045	6	26	18	30	0	101	0	3	23	1	1
3045	6	27	21	30	0	101	0	3	23	1	1
3045	6	28	24	30	0	101	0	3	23	1	1
3045	6	29	27	30	0	101	0	3	23	1	1
3045	6	30	30	30	0	101	0	3	23	1	1
3045	6	31	3	30	0	15	1	4	23	1	1
3045	6	32	6	30	0	15	1	4	23	1	1
3045	6	33	9	30	0	15	0	4	23	1	1
3045	6	34	12	30	0	15	0	4	23	1	1
3045	6	35	15	30	0	15	1	4	23	1	1
3045	6	36	18	30	0	15	0	4	23	1	1
3045	6	37	21	30	0	15	0	4	23	1	1
3045	6	38	24	30	0	15	0	4	23	1	1
3045	6	39	27	30	0	15	0	4	23	1	1
3045	6	40	30	30	0	15	0	4	23	1	1
3045	6	41	3	30	0	7	1	5	23	1	1
3045	6	42	6	30	0	7	1	5	23	1	1
3045	6	43	9	30	0	7	1	5	23	1	1
3045	6	44	12	30	0	7	1	5	23	1	1
3045	6	45	15	30	0	7	1	5	23	1	1
3045	6	46	18	30	0	7	0	5	23	1	1
3045	6	47	21	30	0	7	0	5	23	1	1
3045	6	48	24	30	0	7	0	5	23	1	1
3045	6	49	27	30	0	7	0	5	23	1	1
3045	6	50	30	30	0	7	0	5	23	1	1
3049	7	1	3	30	0	101	1	1	24	1	1
3049	7	2	6	30	0	101	0	1	24	1	1
3049	7	3	9	30	0	101	0	1	24	1	1
3049	7	4	12	30	0	101	0	1	24	1	1
3049	7	5	15	30	0	101	0	1	24	1	1
3049	7	6	18	30	0	101	0	1	24	1	1
3049	7	7	21	30	0	101	0	1	24	1	1
3049	7	8	24	30	0	101	0	1	24	1	1
3049	7	9	27	30	0	101	0	1	24	1	1
3049	7	10	30	30	0	101	0	1	24	1	1
3049	7	11	3	30	0	56	1	2	24	1	1
3049	7	12	6	30	0	56	1	2	24	1	1
3049	7	13	9	30	0	56	0	2	24	1	1
3049	7	14	12	30	0	56	0	2	24	1	1
3049	7	15	15	30	0	56	0	2	24	1	1
3049	7	16	18	30	0	56	0	2	24	1	1
3049	7	17	21	30	0	56	0	2	24	1	1
3049	7	18	24	30	0	56	0	2	24	1	1
3049	7	19	27	30	0	56	0	2	24	1	1
3049	7	20	30	30	0	56	0	2	24	1	1
3049	7	21	3	30	0	7	1	3	24	1	1
3049	7	22	6	30	0	7	1	3	24	1	1
3049	7	23	9	30	0	7	1	3	24	1	1
3049	7	24	12	30	0	7	1	3	24	1	1
3049	7	25	15	30	0	7	1	3	24	1	1
3049	7	26	18	30	0	7	0	3	24	1	1
3049	7	27	21	30	0	7	0	3	24	1	1
3049	7	28	24	30	0	7	0	3	24	1	1
3049	7	29	27	30	0	7	0	3	24	1	1
3049	7	30	30	30	0	7	0	3	24	1	1
3049	7	31	3	30	0	29	1	4	24	1	1
3049	7	32	6	30	0	29	1	4	24	1	1
3049	7	33	9	30	0	29	0	4	24	1	1
3049	7	34	12	30	0	29	1	4	24	1	1
3049	7	35	15	30	0	29	0	4	24	1	1
3049	7	36	18	30	0	29	0	4	24	1	1
3049	7	37	21	30	0	29	0	4	24	1	1
3049	7	38	24	30	0	29	0	4	24	1	1
3049	7	39	27	30	0	29	0	4	24	1	1
3049	7	40	30	30	0	29	0	4	24	1	1
3049	7	41	3	30	0	15	1	5	24	1	1
3049	7	42	6	30	0	15	1	5	24	1	1
3049	7	43	9	30	0	15	1	5	24	1	1
3049	7	44	12	30	0	15	0	5	24	1	1
3049	7	45	15	30	0	15	0	5	24	1	1
3049	7	46	18	30	0	15	1	5	24	1	1
3049	7	47	21	30	0	15	0	5	24	1	1
3049	7	48	24	30	0	15	0	5	24	1	1
3049	7	49	27	30	0	15	0	5	24	1	1
3049	7	50	30	30	0	15	0	5	24	1	1
3051	8	1	3	30	0	7	1	1	25	1	1
3051	8	2	6	30	0	7	1	1	25	1	1
3051	8	3	9	30	0	7	1	1	25	1	1
3051	8	4	12	30	0	7	1	1	25	1	1
3051	8	5	15	30	0	7	1	1	25	1	1
3051	8	6	18	30	0	7	1	1	25	1	1
3051	8	7	21	30	0	7	1	1	25	1	1
3051	8	8	24	30	0	7	1	1	25	1	1
3051	8	9	27	30	0	7	0	1	25	1	1
3051	8	10	30	30	0	7	0	1	25	1	1
3051	8	11	3	30	0	101	1	2	25	1	1
3051	8	12	6	30	0	101	1	2	25	1	1
3051	8	13	9	30	0	101	1	2	25	1	1
3051	8	14	12	30	0	101	1	2	25	1	1
3051	8	15	15	30	0	101	1	2	25	1	1
3051	8	16	18	30	0	101	1	2	25	1	1
3051	8	17	21	30	0	101	1	2	25	1	1
3051	8	18	24	30	0	101	1	2	25	1	1
3051	8	19	27	30	0	101	0	2	25	1	1
3051	8	20	30	30	0	101	0	2	25	1	1
3051	8	21	3	30	0	15	1	3	25	1	1
3051	8	22	6	30	0	15	1	3	25	1	1
3051	8	23	9	30	0	15	1	3	25	1	1
3051	8	24	12	30	0	15	1	3	25	1	1
3051	8	25	15	30	0	15	1	3	25	1	1
3051	8	26	18	30	0	15	1	3	25	1	1
3051	8	27	21	30	0	15	1	3	25	1	1
3051	8	28	24	30	0	15	1	3	25	1	1
3051	8	29	27	30	0	15	0	3	25	1	1
3051	8	30	30	30	0	15	0	3	25	1	1
3051	8	31	3	30	0	56	1	4	25	1	1
3051	8	32	6	30	0	56	1	4	25	1	1
3051	8	33	9	30	0	56	1	4	25	1	1
3051	8	34	12	30	0	56	1	4	25	1	1
3051	8	35	15	30	0	56	1	4	25	1	1
3051	8	36	18	30	0	56	1	4	25	1	1
3051	8	37	21	30	0	56	1	4	25	1	1
3051	8	38	24	30	0	56	1	4	25	1	1
3051	8	39	27	30	0	56	0	4	25	1	1
3051	8	40	30	30	0	56	0	4	25	1	1
3051	8	41	3	30	0	29	1	5	25	1	1
3051	8	42	6	30	0	29	1	5	25	1	1
3051	8	43	9	30	0	29	1	5	25	1	1
3051	8	44	12	30	0	29	1	5	25	1	1
3051	8	45	15	30	0	29	1	5	25	1	1
3051	8	46	18	30	0	29	1	5	25	1	1
3051	8	47	21	30	0	29	1	5	25	1	1
3051	8	48	24	30	0	29	1	5	25	1	1
3051	8	49	27	30	0	29	0	5	25	1	1
3051	8	50	30	30	0	29	0	5	25	1	1
3052	9	1	3	30	0	15	1	1	26	1	1
3052	9	2	6	30	0	15	1	1	26	1	1
3052	9	3	9	30	0	15	1	1	26	1	1
3052	9	4	12	30	0	15	1	1	26	1	1
3052	9	5	15	30	0	15	0	1	26	1	1
3052	9	6	18	30	0	15	0	1	26	1	1
3052	9	7	21	30	0	15	0	1	26	1	1
3052	9	8	24	30	0	15	0	1	26	1	1
3052	9	9	27	30	0	15	0	1	26	1	1
3052	9	10	30	30	0	15	0	1	26	1	1
3052	9	11	3	30	0	7	1	2	26	1	1
3052	9	12	6	30	0	7	1	2	26	1	1
3052	9	13	9	30	0	7	1	2	26	1	1
3052	9	14	12	30	0	7	1	2	26	1	1
3052	9	15	15	30	0	7	0	2	26	1	1
3052	9	16	18	30	0	7	1	2	26	1	1
3052	9	17	21	30	0	7	0	2	26	1	1
3052	9	18	24	30	0	7	0	2	26	1	1
3052	9	19	27	30	0	7	0	2	26	1	1
3052	9	20	30	30	0	7	0	2	26	1	1
3052	9	21	3	30	0	29	1	3	26	1	1
3052	9	22	6	30	0	29	1	3	26	1	1
3052	9	23	9	30	0	29	1	3	26	1	1
3052	9	24	12	30	0	29	1	3	26	1	1
3052	9	25	15	30	0	29	0	3	26	1	1
3052	9	26	18	30	0	29	0	3	26	1	1
3052	9	27	21	30	0	29	0	3	26	1	1
3052	9	28	24	30	0	29	0	3	26	1	1
3052	9	29	27	30	0	29	0	3	26	1	1
3052	9	30	30	30	0	29	0	3	26	1	1
3052	9	31	3	30	0	101	0	4	26	1	1
3052	9	32	6	30	0	101	0	4	26	1	1
3052	9	33	9	30	0	101	0	4	26	1	1
3052	9	34	12	30	0	101	0	4	26	1	1
3052	9	35	15	30	0	101	0	4	26	1	1
3052	9	36	18	30	0	101	0	4	26	1	1
3052	9	37	21	30	0	101	0	4	26	1	1
3052	9	38	24	30	0	101	0	4	26	1	1
3052	9	39	27	30	0	101	0	4	26	1	1
3052	9	40	30	30	0	101	0	4	26	1	1
3052	9	41	3	30	0	56	1	5	26	1	1
3052	9	42	6	30	0	56	1	5	26	1	1
3052	9	43	9	30	0	56	1	5	26	1	1
3052	9	44	12	30	0	56	1	5	26	1	1
3052	9	45	15	30	0	56	0	5	26	1	1
3052	9	46	18	30	0	56	0	5	26	1	1
3052	9	47	21	30	0	56	0	5	26	1	1
3052	9	48	24	30	0	56	0	5	26	1	1
3052	9	49	27	30	0	56	0	5	26	1	1
3052	9	50	30	30	0	56	0	5	26	1	1
3057	10	1	3	30	0	29	1	1	27	1	1
3057	10	2	6	30	0	29	1	1	27	1	1
3057	10	3	9	30	0	29	1	1	27	1	1
3057	10	4	12	30	0	29	1	1	27	1	1
3057	10	5	15	30	0	29	1	1	27	1	1
3057	10	6	18	30	0	29	1	1	27	1	1
3057	10	7	21	30	0	29	0	1	27	1	1
3057	10	8	24	30	0	29	0	1	27	1	1
3057	10	9	27	30	0	29	0	1	27	1	1
3057	10	10	30	30	0	29	0	1	27	1	1
3057	10	11	3	30	0	15	1	2	27	1	1
3057	10	12	6	30	0	15	1	2	27	1	1
3057	10	13	9	30	0	15	1	2	27	1	1
3057	10	14	12	30	0	15	1	2	27	1	1
3057	10	15	15	30	0	15	1	2	27	1	1
3057	10	16	18	30	0	15	1	2	27	1	1
3057	10	17	21	30	0	15	0	2	27	1	1
3057	10	18	24	30	0	15	0	2	27	1	1
3057	10	19	27	30	0	15	0	2	27	1	1
3057	10	20	30	30	0	15	0	2	27	1	1
3057	10	21	3	30	0	56	1	3	27	1	1
3057	10	22	6	30	0	56	1	3	27	1	1
3057	10	23	9	30	0	56	1	3	27	1	1
3057	10	24	12	30	0	56	1	3	27	1	1
3057	10	25	15	30	0	56	0	3	27	1	1
3057	10	26	18	30	0	56	0	3	27	1	1
3057	10	27	21	30	0	56	0	3	27	1	1
3057	10	28	24	30	0	56	0	3	27	1	1
3057	10	29	27	30	0	56	0	3	27	1	1
3057	10	30	30	30	0	56	0	3	27	1	1
3057	10	31	3	30	0	7	1	4	27	1	1
3057	10	32	6	30	0	7	1	4	27	1	1
3057	10	33	9	30	0	7	1	4	27	1	1
3057	10	34	12	30	0	7	1	4	27	1	1
3057	10	35	15	30	0	7	1	4	27	1	1
3057	10	36	18	30	0	7	1	4	27	1	1
3057	10	37	21	30	0	7	1	4	27	1	1
3057	10	38	24	30	0	7	0	4	27	1	1
3057	10	39	27	30	0	7	0	4	27	1	1
3057	10	40	30	30	0	7	0	4	27	1	1
3057	10	41	3	30	0	101	1	5	27	1	1
3057	10	42	6	30	0	101	1	5	27	1	1
3057	10	43	9	30	0	101	1	5	27	1	1
3057	10	44	12	30	0	101	0	5	27	1	1
3057	10	45	15	30	0	101	0	5	27	1	1
3057	10	46	18	30	0	101	0	5	27	1	1
3057	10	47	21	30	0	101	0	5	27	1	1
3057	10	48	24	30	0	101	0	5	27	1	1
3057	10	49	27	30	0	101	0	5	27	1	1
3057	10	50	30	30	0	101	0	5	27	1	1
3058	1	1	3	30	0	7	1	1	28	1	1
3058	1	2	6	30	0	7	1	1	28	1	1
3058	1	3	9	30	0	7	1	1	28	1	1
3058	1	4	12	30	0	7	1	1	28	1	1
3058	1	5	15	30	0	7	1	1	28	1	1
3058	1	6	18	30	0	7	0	1	28	1	1
3058	1	7	21	30	0	7	0	1	28	1	1
3058	1	8	24	30	0	7	0	1	28	1	1
3058	1	9	27	30	0	7	0	1	28	1	1
3058	1	10	30	30	0	7	0	1	28	1	1
3058	1	11	3	30	0	15	1	2	28	1	1
3058	1	12	6	30	0	15	1	2	28	1	1
3058	1	13	9	30	0	15	1	2	28	1	1
3058	1	14	12	30	0	15	0	2	28	1	1
3058	1	15	15	30	0	15	0	2	28	1	1
3058	1	16	18	30	0	15	0	2	28	1	1
3058	1	17	21	30	0	15	0	2	28	1	1
3058	1	18	24	30	0	15	0	2	28	1	1
3058	1	19	27	30	0	15	0	2	28	1	1
3058	1	20	30	30	0	15	0	2	28	1	1
3058	1	21	3	30	0	101	1	3	28	1	1
3058	1	22	6	30	0	101	0	3	28	1	1
3058	1	23	9	30	0	101	0	3	28	1	1
3058	1	24	12	30	0	101	0	3	28	1	1
3058	1	25	15	30	0	101	0	3	28	1	1
3058	1	26	18	30	0	101	0	3	28	1	1
3058	1	27	21	30	0	101	0	3	28	1	1
3058	1	28	24	30	0	101	0	3	28	1	1
3058	1	29	27	30	0	101	0	3	28	1	1
3058	1	30	30	30	0	101	0	3	28	1	1
3058	1	31	3	30	0	29	1	4	28	1	1
3058	1	32	6	30	0	29	1	4	28	1	1
3058	1	33	9	30	0	29	1	4	28	1	1
3058	1	34	12	30	0	29	0	4	28	1	1
3058	1	35	15	30	0	29	0	4	28	1	1
3058	1	36	18	30	0	29	0	4	28	1	1
3058	1	37	21	30	0	29	0	4	28	1	1
3058	1	38	24	30	0	29	0	4	28	1	1
3058	1	39	27	30	0	29	0	4	28	1	1
3058	1	40	30	30	0	29	0	4	28	1	1
3058	1	41	3	30	0	56	1	5	28	1	1
3058	1	42	6	30	0	56	1	5	28	1	1
3058	1	43	9	30	0	56	0	5	28	1	1
3058	1	44	12	30	0	56	0	5	28	1	1
3058	1	45	15	30	0	56	0	5	28	1	1
3058	1	46	18	30	0	56	0	5	28	1	1
3058	1	47	21	30	0	56	0	5	28	1	1
3058	1	48	24	30	0	56	0	5	28	1	1
3058	1	49	27	30	0	56	0	5	28	1	1
3058	1	50	30	30	0	56	0	5	28	1	1
3059	2	1	30	30	0	15	0	1	29	1	1
3059	2	2	27	30	0	15	0	1	29	1	1
3059	2	3	24	30	0	15	1	1	29	1	1
3059	2	4	21	30	0	15	1	1	29	1	1
3059	2	5	18	30	0	15	1	1	29	1	1
3059	2	6	15	30	0	15	1	1	29	1	1
3059	2	7	12	30	0	15	1	1	29	1	1
3059	2	8	9	30	0	15	1	1	29	1	1
3059	2	9	6	30	0	15	1	1	29	1	1
3059	2	10	3	30	0	15	1	1	29	1	1
3059	2	11	30	30	0	29	0	2	29	1	1
3059	2	12	27	30	0	29	0	2	29	1	1
3059	2	13	24	30	0	29	0	2	29	1	1
3059	2	14	21	30	0	29	0	2	29	1	1
3059	2	15	18	30	0	29	0	2	29	1	1
3059	2	16	15	30	0	29	1	2	29	1	1
3059	2	17	12	30	0	29	1	2	29	1	1
3059	2	18	9	30	0	29	1	2	29	1	1
3059	2	19	6	30	0	29	1	2	29	1	1
3059	2	20	3	30	0	29	1	2	29	1	1
3059	2	21	30	30	0	7	0	3	29	1	1
3059	2	22	27	30	0	7	1	3	29	1	1
3059	2	23	24	30	0	7	1	3	29	1	1
3059	2	24	21	30	0	7	1	3	29	1	1
3059	2	25	18	30	0	7	1	3	29	1	1
3059	2	26	15	30	0	7	1	3	29	1	1
3059	2	27	12	30	0	7	1	3	29	1	1
3059	2	28	9	30	0	7	1	3	29	1	1
3059	2	29	6	30	0	7	1	3	29	1	1
3059	2	30	3	30	0	7	1	3	29	1	1
3059	2	31	30	30	0	56	0	4	29	1	1
3059	2	32	27	30	0	56	0	4	29	1	1
3059	2	33	24	30	0	56	0	4	29	1	1
3059	2	34	21	30	0	56	0	4	29	1	1
3059	2	35	18	30	0	56	0	4	29	1	1
3059	2	36	15	30	0	56	0	4	29	1	1
3059	2	37	12	30	0	56	1	4	29	1	1
3059	2	38	9	30	0	56	1	4	29	1	1
3059	2	39	6	30	0	56	0	4	29	1	1
3059	2	40	3	30	0	56	1	4	29	1	1
3059	2	41	30	30	0	101	0	5	29	1	1
3059	2	42	27	30	0	101	0	5	29	1	1
3059	2	43	24	30	0	101	0	5	29	1	1
3059	2	44	21	30	0	101	0	5	29	1	1
3059	2	45	18	30	0	101	1	5	29	1	1
3059	2	46	15	30	0	101	0	5	29	1	1
3059	2	47	12	30	0	101	0	5	29	1	1
3059	2	48	9	30	0	101	1	5	29	1	1
3059	2	49	6	30	0	101	1	5	29	1	1
3059	2	50	3	30	0	101	1	5	29	1	1
3063	3	1	3	30	0	29	1	1	30	1	1
3063	3	2	6	30	0	29	1	1	30	1	1
3063	3	3	9	30	0	29	1	1	30	1	1
3063	3	4	12	30	0	29	1	1	30	1	1
3063	3	5	15	30	0	29	1	1	30	1	1
3063	3	6	18	30	0	29	1	1	30	1	1
3063	3	7	21	30	0	29	0	1	30	1	1
3063	3	8	24	30	0	29	0	1	30	1	1
3063	3	9	27	30	0	29	0	1	30	1	1
3063	3	10	30	30	0	29	0	1	30	1	1
3063	3	11	3	30	0	56	1	2	30	1	1
3063	3	12	6	30	0	56	1	2	30	1	1
3063	3	13	9	30	0	56	1	2	30	1	1
3063	3	14	12	30	0	56	1	2	30	1	1
3063	3	15	15	30	0	56	0	2	30	1	1
3063	3	16	18	30	0	56	0	2	30	1	1
3063	3	17	21	30	0	56	0	2	30	1	1
3063	3	18	24	30	0	56	0	2	30	1	1
3063	3	19	27	30	0	56	0	2	30	1	1
3063	3	20	30	30	0	56	0	2	30	1	1
3063	3	21	3	30	0	15	1	3	30	1	1
3063	3	22	6	30	0	15	1	3	30	1	1
3063	3	23	9	30	0	15	1	3	30	1	1
3063	3	24	12	30	0	15	1	3	30	1	1
3063	3	25	15	30	0	15	1	3	30	1	1
3063	3	26	18	30	0	15	1	3	30	1	1
3063	3	27	21	30	0	15	1	3	30	1	1
3063	3	28	24	30	0	15	1	3	30	1	1
3063	3	29	27	30	0	15	1	3	30	1	1
3063	3	30	30	30	0	15	0	3	30	1	1
3063	3	31	3	30	0	101	1	4	30	1	1
3063	3	32	6	30	0	101	1	4	30	1	1
3063	3	33	9	30	0	101	1	4	30	1	1
3063	3	34	12	30	0	101	0	4	30	1	1
3063	3	35	15	30	0	101	0	4	30	1	1
3063	3	36	18	30	0	101	0	4	30	1	1
3063	3	37	21	30	0	101	0	4	30	1	1
3063	3	38	24	30	0	101	0	4	30	1	1
3063	3	39	27	30	0	101	0	4	30	1	1
3063	3	40	30	30	0	101	0	4	30	1	1
3063	3	41	3	30	0	7	1	5	30	1	1
3063	3	42	6	30	0	7	1	5	30	1	1
3063	3	43	9	30	0	7	1	5	30	1	1
3063	3	44	12	30	0	7	1	5	30	1	1
3063	3	45	15	30	0	7	1	5	30	1	1
3063	3	46	18	30	0	7	1	5	30	1	1
3063	3	47	21	30	0	7	1	5	30	1	1
3063	3	48	24	30	0	7	1	5	30	1	1
3063	3	49	27	30	0	7	1	5	30	1	1
3063	3	50	30	30	0	7	0	5	30	1	1
3064	5	1	30	30	0	101	0	1	31	1	1
3064	5	2	27	30	0	101	0	1	31	1	1
3064	5	3	24	30	0	101	1	1	31	1	1
3064	5	4	21	30	0	101	1	1	31	1	1
3064	5	5	18	30	0	101	1	1	31	1	1
3064	5	6	15	30	0	101	1	1	31	1	1
3064	5	7	12	30	0	101	0	1	31	1	1
3064	5	8	9	30	0	101	0	1	31	1	1
3064	5	9	6	30	0	101	1	1	31	1	1
3064	5	10	3	30	0	101	1	1	31	1	1
3064	5	11	30	30	0	7	0	2	31	1	1
3064	5	12	27	30	0	7	0	2	31	1	1
3064	5	13	24	30	0	7	0	2	31	1	1
3064	5	14	21	30	0	7	1	2	31	1	1
3064	5	15	18	30	0	7	1	2	31	1	1
3064	5	16	15	30	0	7	1	2	31	1	1
3064	5	17	12	30	0	7	1	2	31	1	1
3064	5	18	9	30	0	7	1	2	31	1	1
3064	5	19	6	30	0	7	1	2	31	1	1
3064	5	20	3	30	0	7	1	2	31	1	1
3064	5	21	30	30	0	56	0	3	31	1	1
3064	5	22	27	30	0	56	0	3	31	1	1
3064	5	23	24	30	0	56	1	3	31	1	1
3064	5	24	21	30	0	56	1	3	31	1	1
3064	5	25	18	30	0	56	1	3	31	1	1
3064	5	26	15	30	0	56	0	3	31	1	1
3064	5	27	12	30	0	56	0	3	31	1	1
3064	5	28	9	30	0	56	1	3	31	1	1
3064	5	29	6	30	0	56	1	3	31	1	1
3064	5	30	3	30	0	56	1	3	31	1	1
3064	5	31	30	30	0	15	1	4	31	1	1
3064	5	32	27	30	0	15	0	4	31	1	1
3064	5	33	24	30	0	15	1	4	31	1	1
3064	5	34	21	30	0	15	1	4	31	1	1
3064	5	35	18	30	0	15	1	4	31	1	1
3064	5	36	15	30	0	15	0	4	31	1	1
3064	5	37	12	30	0	15	1	4	31	1	1
3064	5	38	9	30	0	15	1	4	31	1	1
3064	5	39	6	30	0	15	1	4	31	1	1
3064	5	40	3	30	0	15	1	4	31	1	1
3064	5	41	30	30	0	29	0	5	31	1	1
3064	5	42	27	30	0	29	0	5	31	1	1
3064	5	43	24	30	0	29	0	5	31	1	1
3064	5	44	21	30	0	29	0	5	31	1	1
3064	5	45	18	30	0	29	0	5	31	1	1
3064	5	46	15	30	0	29	1	5	31	1	1
3064	5	47	12	30	0	29	0	5	31	1	1
3064	5	48	9	30	0	29	1	5	31	1	1
3064	5	49	6	30	0	29	1	5	31	1	1
3064	5	50	3	30	0	29	1	5	31	1	1
3065	6	1	3	30	0	56	1	1	32	1	1
3065	6	2	6	30	0	56	0	1	32	1	1
3065	6	3	9	30	0	56	0	1	32	1	1
3065	6	4	12	30	0	56	0	1	32	1	1
3065	6	5	15	30	0	56	1	1	32	1	1
3065	6	6	18	30	0	56	0	1	32	1	1
3065	6	7	21	30	0	56	0	1	32	1	1
3065	6	8	24	30	0	56	0	1	32	1	1
3065	6	9	27	30	0	56	0	1	32	1	1
3065	6	10	30	30	0	56	0	1	32	1	1
3065	6	11	3	30	0	29	1	2	32	1	1
3065	6	12	6	30	0	29	1	2	32	1	1
3065	6	13	9	30	0	29	1	2	32	1	1
3065	6	14	12	30	0	29	1	2	32	1	1
3065	6	15	15	30	0	29	0	2	32	1	1
3065	6	16	18	30	0	29	0	2	32	1	1
3065	6	17	21	30	0	29	0	2	32	1	1
3065	6	18	24	30	0	29	0	2	32	1	1
3065	6	19	27	30	0	29	0	2	32	1	1
3065	6	20	30	30	0	29	0	2	32	1	1
3065	6	21	3	30	0	101	0	3	32	1	1
3065	6	22	6	30	0	101	0	3	32	1	1
3065	6	23	9	30	0	101	0	3	32	1	1
3065	6	24	12	30	0	101	0	3	32	1	1
3065	6	25	15	30	0	101	0	3	32	1	1
3065	6	26	18	30	0	101	0	3	32	1	1
3065	6	27	21	30	0	101	0	3	32	1	1
3065	6	28	24	30	0	101	0	3	32	1	1
3065	6	29	27	30	0	101	0	3	32	1	1
3065	6	30	30	30	0	101	0	3	32	1	1
3065	6	31	3	30	0	15	1	4	32	1	1
3065	6	32	6	30	0	15	1	4	32	1	1
3065	6	33	9	30	0	15	1	4	32	1	1
3065	6	34	12	30	0	15	1	4	32	1	1
3065	6	35	15	30	0	15	1	4	32	1	1
3065	6	36	18	30	0	15	0	4	32	1	1
3065	6	37	21	30	0	15	0	4	32	1	1
3065	6	38	24	30	0	15	0	4	32	1	1
3065	6	39	27	30	0	15	0	4	32	1	1
3065	6	40	30	30	0	15	0	4	32	1	1
3065	6	41	3	30	0	7	1	5	32	1	1
3065	6	42	6	30	0	7	1	5	32	1	1
3065	6	43	9	30	0	7	1	5	32	1	1
3065	6	44	12	30	0	7	1	5	32	1	1
3065	6	45	15	30	0	7	1	5	32	1	1
3065	6	46	18	30	0	7	1	5	32	1	1
3065	6	47	21	30	0	7	1	5	32	1	1
3065	6	48	24	30	0	7	0	5	32	1	1
3065	6	49	27	30	0	7	0	5	32	1	1
3065	6	50	30	30	0	7	0	5	32	1	1
3066	7	1	30	30	0	101	0	1	33	1	1
3066	7	2	27	30	0	101	0	1	33	1	1
3066	7	3	24	30	0	101	0	1	33	1	1
3066	7	4	21	30	0	101	1	1	33	1	1
3066	7	5	18	30	0	101	1	1	33	1	1
3066	7	6	15	30	0	101	1	1	33	1	1
3066	7	7	12	30	0	101	1	1	33	1	1
3066	7	8	9	30	0	101	1	1	33	1	1
3066	7	9	6	30	0	101	1	1	33	1	1
3066	7	10	3	30	0	101	1	1	33	1	1
3066	7	11	30	30	0	56	0	2	33	1	1
3066	7	12	27	30	0	56	0	2	33	1	1
3066	7	13	24	30	0	56	0	2	33	1	1
3066	7	14	21	30	0	56	1	2	33	1	1
3066	7	15	18	30	0	56	1	2	33	1	1
3066	7	16	15	30	0	56	1	2	33	1	1
3066	7	17	12	30	0	56	1	2	33	1	1
3066	7	18	9	30	0	56	1	2	33	1	1
3066	7	19	6	30	0	56	1	2	33	1	1
3066	7	20	3	30	0	56	1	2	33	1	1
3066	7	21	30	30	0	7	0	3	33	1	1
3066	7	22	27	30	0	7	0	3	33	1	1
3066	7	23	24	30	0	7	1	3	33	1	1
3066	7	24	21	30	0	7	1	3	33	1	1
3066	7	25	18	30	0	7	1	3	33	1	1
3066	7	26	15	30	0	7	1	3	33	1	1
3066	7	27	12	30	0	7	1	3	33	1	1
3066	7	28	9	30	0	7	1	3	33	1	1
3066	7	29	6	30	0	7	1	3	33	1	1
3066	7	30	3	30	0	7	1	3	33	1	1
3066	7	31	30	30	0	29	0	4	33	1	1
3066	7	32	27	30	0	29	0	4	33	1	1
3066	7	33	24	30	0	29	1	4	33	1	1
3066	7	34	21	30	0	29	1	4	33	1	1
3066	7	35	18	30	0	29	0	4	33	1	1
3066	7	36	15	30	0	29	1	4	33	1	1
3066	7	37	12	30	0	29	1	4	33	1	1
3066	7	38	9	30	0	29	1	4	33	1	1
3066	7	39	6	30	0	29	1	4	33	1	1
3066	7	40	3	30	0	29	1	4	33	1	1
3066	7	41	30	30	0	15	0	5	33	1	1
3066	7	42	27	30	0	15	0	5	33	1	1
3066	7	43	24	30	0	15	1	5	33	1	1
3066	7	44	21	30	0	15	1	5	33	1	1
3066	7	45	18	30	0	15	1	5	33	1	1
3066	7	46	15	30	0	15	1	5	33	1	1
3066	7	47	12	30	0	15	1	5	33	1	1
3066	7	48	9	30	0	15	1	5	33	1	1
3066	7	49	6	30	0	15	1	5	33	1	1
3066	7	50	3	30	0	15	1	5	33	1	1
3067	8	1	3	30	0	7	1	1	34	1	1
3067	8	2	6	30	0	7	0	1	34	1	1
3067	8	3	9	30	0	7	0	1	34	1	1
3067	8	4	12	30	0	7	1	1	34	1	1
3067	8	5	15	30	0	7	1	1	34	1	1
3067	8	6	18	30	0	7	1	1	34	1	1
3067	8	7	21	30	0	7	1	1	34	1	1
3067	8	8	24	30	0	7	1	1	34	1	1
3067	8	9	27	30	0	7	1	1	34	1	1
3067	8	10	30	30	0	7	0	1	34	1	1
3067	8	11	3	30	0	101	1	2	34	1	1
3067	8	12	6	30	0	101	1	2	34	1	1
3067	8	13	9	30	0	101	1	2	34	1	1
3067	8	14	12	30	0	101	0	2	34	1	1
3067	8	15	15	30	0	101	0	2	34	1	1
3067	8	16	18	30	0	101	0	2	34	1	1
3067	8	17	21	30	0	101	1	2	34	1	1
3067	8	18	24	30	0	101	1	2	34	1	1
3067	8	19	27	30	0	101	1	2	34	1	1
3067	8	20	30	30	0	101	0	2	34	1	1
3067	8	21	3	30	0	15	1	3	34	1	1
3067	8	22	6	30	0	15	1	3	34	1	1
3067	8	23	9	30	0	15	1	3	34	1	1
